,screen_name,stance,med
16751,BrickPatch,1,False
16752,warriors_mom,-1,False
16753,HealthRedapple,1,False
16754,TalkoftheTownPR,0,False
16755,0syruppancakes,-1,False
16756,laderafrutal,1,False
16757,OpenOutcrier,-1,False
16758,graybeered42,1,False
16759,pharmalot,0,False
16760,mylittlebaklava,1,False
16761,G_S_Research,-1,False
16762,pharmalot,0,False
16763,gofastgeoff,1,False
16764,JohnCendpts,-1,False
16765,VRWCTexan,1,False
16766,jneen_sez,-1,False
16768,C5657John,-1,False
16769,itsallsuccess,1,False
16771,CarolJo95241230,1,True
16772,nonviolentnews9,1,False
16773,DailyJapan1,0,False
16774,AmerChemSociety,0,False
16775,insightspedia,-1,False
16776,JRCFoundation,1,False
16777,WavyBoomin,1,False
16778,blackskagit,-1,False
16779,DrBibiNeumann1,-1,False
16780,LSmalley_HB,-1,False
16781,Wellcome_Home,1,False
16782,TBlackwe85,-1,False
16783,opinno,0,False
16784,Dealing4Meaning,-1,False
16785,fusepark,1,False
16786,AgentOr75238377,-1,False
16788,OneFool17,1,True
16791,Im_herr_mann,1,False
16794,TheGaryWarner,1,False
16795,Wellcome_Home,0,False
16796,ConservePundit,0,True
16797,StemcellWatch,0,False
16798,man_practical,-1,False
16799,man_practical,-1,False
16800,susanjfeingold,1,False
16801,LindaTxStafford,-1,False
16802,KSTP,0,False
16803,man_practical,-1,False
16804,CateLeigh8210,-1,False
16805,jasoncrouch,-1,False
16806,marceyplay,1,False
16807,SpecNews1Worc,0,False
16808,RuOut2,1,False
16809,man_practical,-1,False
16810,m_scribe,1,False
16812,man_practical,-1,False
16813,Beijingbiden777,0,False
16814,ProductConcerns,1,False
16815,bmj_latest,0,False
16816,KaminskiMed,1,True
16817,cking7759,1,True
16818,NikkeiAsia,1,False
16819,NeilFischerTV,1,False
16820,DerpyDerpy06,-1,False
16821,KSTP,0,False
16822,blizthehusky,-1,False
16823,ClauserLotus,-1,False
16824,knittingknots,-1,False
16825,man_practical,-1,False
16827,DrFelixOlale,1,True
16828,KaminskiMed,1,True
16829,23ABCNews,0,False
16830,FinancialTimes,-1,False
16831,TheRadioTFI,0,False
16832,TheRadioTFI,1,False
16833,slee254222,0,False
16834,bakersfieldnow,1,False
16835,KelleyM1776,-1,False
16836,TheRadioTFI,1,False
16838,NewsHour,0,False
16839,man_practical,-1,False
16840,ABC,1,False
16841,Knewz_Currently,1,False
16842,obijuankenobi90,0,False
16843,orangecloudz,1,False
16845,AcutisLab,1,False
16846,CCURTGO,-1,False
16847,todosmedical,1,False
16848,1sfreedom,0,False
16849,romenewstribune,1,False
16850,sotrueradio,1,False
16851,Mama50981,1,False
16852,WCMUNews,1,False
16853,1MirandaAllen,-1,False
16854,RickSearle1,-1,False
16855,KindeandTrue,-1,False
16856,CNYCentral,-1,False
16857,man_practical,-1,False
16858,man_practical,-1,False
16860,man_practical,-1,False
16861,NewsHour,1,False
16862,IssuesOfSafety,1,False
16863,KarineGibbsPhD,0,False
16864,WBAY,0,False
16865,kevinpurcell,1,False
16866,MedPipeline,1,False
16867,man_practical,-1,False
16868,DrGregMaguire,-1,False
16869,Shayna620,1,False
16870,man_practical,-1,False
16871,Picassolady1,0,False
16872,mortampa,1,False
16873,psalm7115,1,False
16874,business,1,False
16875,NBCLA,0,False
16876,SaveOurDemocra6,0,False
16877,FinancialTimes,1,False
16878,HillReporter,0,False
16880,WKYT,-1,False
16881,clmurray816,1,False
16882,EricTopol,0,True
16883,FromTheGMan1,1,False
16884,man_practical,-1,False
16885,NikkeiAsia,1,False
16886,midmichigannow,0,False
16887,WSAV,0,False
16888,man_practical,-1,False
16889,therightblue,1,False
16890,EddieBrite1,0,False
16891,man_practical,-1,False
16892,smithpatrick08,1,False
16893,JoeBarracato,0,False
16894,man_practical,-1,False
16895,MCOrndoff,1,False
16896,wbrewyou,1,False
16897,Meidas_LaurenA,1,False
16898,TerryMcMo,1,False
16899,4danlopez,0,False
16900,man_practical,-1,False
16901,MDedgeNeurology,0,True
16902,man_practical,-1,False
16903,pharmalot,0,False
16904,Borelmedwriter,1,False
16905,man_practical,-1,False
16906,suziwalshsuther,0,False
16908,ReillyHamil,-1,False
16909,BIANCASARTORI,0,False
16910,doc_jlmeier,0,False
16911,Leontonina,0,False
16912,nbc6,0,False
16913,KindeandTrue,-1,False
16914,kamzou08,1,False
16915,man_practical,-1,False
16916,AprilHunter,0,False
16917,WillMatter4,1,False
16918,man_practical,-1,False
16919,man_practical,-1,False
16920,WelcomeRecruit1,0,False
16921,jdjohnstn,0,False
16922,markhardt,1,False
16923,Biotechnology19,1,False
16924,OfeliaPnj,1,False
16925,RedLaurent,0,False
16926,business,-1,False
16927,StemcellWatch,0,False
16928,CraigBeam1,-1,False
16929,sc_stein,0,False
16930,JonDonJuan,1,False
16931,JohnCendpts,-1,False
16932,PhilDeCarolis,0,False
16933,jacquesleger17,1,False
16934,DrJudyStone,0,False
16936,AfricasDaughter,1,False
16937,camscics,0,False
16938,business,1,False
16939,business,1,False
16940,DrWaldoAyurveda,-1,True
16942,Yadav_supplychn,0,False
16943,deesbarbara,0,False
16945,WarrenPatch,1,False
16947,ocregister,0,False
16948,BunkerBlast,1,False
16949,WKYT,0,False
16950,NuRepublitarian,-1,False
16952,marceyplay,1,False
16953,NTVNEWS,0,False
16955,KrugAlli,0,False
16956,warriors_mom,0,False
16957,news5wcyb,1,False
16958,THESKY973DOTCOM,1,False
16959,kytxcbs19,1,False
16960,nwademgaz,1,False
16961,ABC11_WTVD,1,False
16962,journalnews,1,True
16964,mercnews,0,False
16965,MDEdgeTweets,1,False
16966,KWWL,0,False
16967,JRWStormy,0,False
16969,joekillian3,1,False
16970,SpecNews1Worc,0,False
16972,news5wcyb,1,False
16973,DeniHawkinsKBOI,1,False
16975,WickedPatriot,-1,False
16976,EdMarshall,0,False
16977,SocialControl,1,False
16979,CougarCentreSLC,-1,False
16981,MaryCohen68,0,False
16982,MariaBonanno9,1,False
16983,Trust_n_TheWord,1,False
16984,MDedgeNeurology,0,True
16985,eastvillagetwt,1,False
16986,NYDailyNews,0,False
16988,AblemanAdam,-1,False
16989,KSTP,1,False
16990,Rob_Bennett_,1,False
16991,mopenshaw,1,False
16992,shanegriffin4,1,False
16993,reaganroy,1,False
16994,HowellPatch,1,False
16995,AMC_Assistant,1,False
16996,mtnpoet,1,False
16997,chefkatarina,1,False
16998,business,0,False
17000,OsherryH,1,False
17001,HolmdelPatch,1,False
17002,a_greenwood,0,False
17003,4KSavage,0,False
17004,OpenOutcrier,1,False
17005,WeatherGeek68,1,False
17006,WITN,1,False
17007,wai_lung_ng,0,False
17008,MyWebTimes,1,False
17009,NorthBayNews,1,False
17011,langwiser,1,False
17012,bdollabills,1,False
17015,terriscofield,1,False
17016,MedPipeline,0,False
17017,business,0,False
17018,DonnaShroyer4,1,False
17019,Exc_HL,1,False
17020,business,0,False
17022,cvpayne,-1,False
17023,brianm853,-1,False
17024,aleksandra2002,-1,False
17025,9and10News,1,False
17026,MBHolder21,1,False
17027,aogarza,1,False
17028,cbdstconference,1,False
17031,kamzou08,1,False
17034,thechronald,1,False
17035,davideyoungmd,1,False
17036,sncarney18,-1,False
17038,KTVB,1,False
17039,TerryMcMo,-1,False
17040,23ABCNews,1,False
17041,FactCheckBot5,1,False
17042,LauraR77,1,False
17044,AblemanAdam,-1,False
17045,GJDsadface,1,False
17047,MDedgeHemOnc,0,False
17048,CCURTGO,1,False
17049,thepopgorge,-1,False
17050,nowthisnews,0,False
17051,FOX17,1,False
17052,mangobeach,-1,False
17053,Baron79D,-1,False
17057,RobertKennedyJr,0,False
17058,business,1,False
17059,francvs,0,False
17061,lynchem1,1,False
17062,suern44,1,True
17063,mangobeach,0,False
17064,TerryMcMo,0,False
17065,business,0,False
17066,DAVIDKE03265144,0,False
17067,frecklethedog,1,False
17068,FrancisJeffrey7,1,False
17069,MariaBonanno9,1,False
17070,april_harding,0,False
17071,winvesta,0,False
17072,WhistlersRidge,1,False
17073,9and10News,1,False
17074,JohnCendpts,0,False
17075,telecomsreg,0,False
17076,Traveling_89,0,False
17077,MattSheanWrites,-1,False
17078,6NewsCTX,0,False
17079,RubyRayMedia,-1,False
17080,FOX17,1,False
17082,DennisPartners,0,False
17083,DCSoljaGurl,1,True
17084,CarynMaenza,0,False
17085,nytimesworld,1,False
17086,april_harding,0,False
17087,midmichigannow,1,False
17088,kennethkrobb79,1,False
17089,dinerlee,1,True
17090,princetongb,0,False
17092,Dylan_Housman,1,False
17093,TerryOL74955786,0,False
17094,bdollabills,1,False
17095,CareCentrix,1,False
17096,rdantes7,0,False
17097,DavidMarilley,-1,False
17098,NelsonforWI,1,True
17099,NTVNEWS,1,False
17100,Larkspade68,1,False
17101,XclGray,0,False
17103,FrSymeonElias,0,False
17104,nsbsentinel,1,False
17105,WHHerald,1,False
17106,NetBoyRick,-1,False
17107,nycondocon,1,False
17109,MarkSlifka,1,False
17110,drakchaurasia,1,False
17111,SentinelColo,1,False
17112,NewsomHCP,0,False
17113,Justin_Hill314,0,False
17114,KSTP,1,False
17115,WJACTV,1,False
17116,ABC6NEWS,1,True
17119,BUDatOU,1,False
17120,NYDailyNews,0,False
17121,pharmalot,0,False
17122,DianeSnavely,0,False
17123,TheRadioTFI,-1,False
17124,crishaest,1,False
17125,DMDconsultants,0,True
17126,sfdb,1,False
17128,DorothyRivers,1,False
17130,Frank_McG,1,False
17131,NTVNEWS,1,False
17132,myecoll,1,False
17133,peiferlabunc,0,False
17134,VietPressUSA,1,False
17135,business,0,False
17136,nytimesworld,1,False
17138,KoivistoThomas,1,False
17140,BudGothmog44,0,False
17141,samiamnurnot,-1,False
17142,InsureVisionary,1,False
17143,buntard,-1,False
17144,SunSentinel,1,False
17145,DrEricDing,1,False
17146,FOX21News,1,False
17147,MedicalQuack,0,False
17148,johndbuell,1,False
17150,Newsday,0,False
17151,MRPOCKETZ,0,False
17153,SPECNews1CNY,1,False
17154,jlspbr,1,False
17155,OpenOutcrier,1,False
17157,IntellaTurn,-1,False
17158,PraireLady,1,False
17159,ABC,1,False
17160,eyeforfashion67,1,False
17162,business,1,False
17163,sharonkgilbert,0,False
17164,OpenOutcrier,0,False
17165,tm4csons,0,False
17167,KillerCandleV5,0,False
17169,HealthRedapple,0,False
17170,hardknoxfirst,1,False
17171,RW3TV,1,False
17172,ariel_plasencia,1,False
17173,terriscofield,0,False
17174,NewsomHCP,1,False
17175,ARTHURGCARTER1,1,False
17178,himmoderator,0,False
17179,kytxcbs19,1,False
17180,LucasOfSunshine,-1,False
17181,OpenOutcrier,0,False
17182,MarilynMann,0,False
17183,NTVNEWS,0,False
17184,bradyparker,1,False
17186,AmeshAA,-1,True
17187,dayoadesulu,0,False
17188,IntellaTurn,0,False
17189,LetUsGetHonest,0,False
17191,BrainMindRes,1,False
17192,PeterHotez,1,True
17193,marganina,0,True
17195,BenCurt21926458,-1,False
17196,NJDentDirector,0,False
17197,drakchaurasia,0,False
17198,jpucci39,1,False
17199,808constituent,1,False
17200,ChefLilah,1,False
17202,AblemanAdam,1,False
17203,TheTradeXchange,1,False
17204,JessColben,-1,False
17205,princetongb,0,False
17206,Insureteck,0,False
17209,justiceputnam,-1,False
17210,GeneticDoctor,0,True
17211,IdahoLark,-1,False
17212,tidytalk,-1,True
17214,UROCKlive1,-1,False
17215,PamRagland,0,True
17216,tncubfan72,-1,False
17217,DoctorWallman,-1,True
17218,AblemanAdam,-1,False
17219,niftymitch,-1,False
17221,davideyoungmd,0,False
17222,johndbuell,0,False
17223,TylerDurden_420,0,False
17225,NuRepublitarian,1,False
17226,AblemanAdam,0,False
17229,drakchaurasia,0,False
17230,nonviolentnews9,-1,False
17231,slattfri,-1,False
17232,slattfri,1,False
17233,BunkerBlast,1,False
17237,KStateTurk,1,False
17238,girly_GRRRL,1,False
17239,MKMaybe,-1,True
17240,BabygirlThingy,1,False
17242,microRNApro,-1,False
17244,pharmalot,0,False
17245,PeterHotez,0,True
17246,444Cin444,1,False
17247,JohnCendpts,0,False
17248,WaltFrench,1,True
17249,RobWolsey,1,False
17250,Justin_Hill314,0,False
17252,DrMarkImisides,0,False
17253,henthusiasts,0,False
17254,stryker1313,-1,False
17256,NYLockdown,1,False
17257,luvinlifeinID,-1,False
17258,NurseTexas,1,True
17260,valeriehoughton,0,False
17263,HeartHelsinki,-1,False
17264,DoctorWallman,-1,True
17265,touchandtank,1,False
17267,jacquesleger17,-1,False
17268,riskyappetite,-1,False
17273,Pop3Pam,-1,False
17274,drphiliplock,0,True
17275,LyceumWC,1,False
17276,TheBriZi,0,False
17277,grinningbamE,1,False
17278,squeeze_soul,1,False
17279,business,1,False
17280,jjsteinberg,1,False
17281,EvilRedneckBob,-1,False
17282,Joyjoysilva,1,False
17283,WillRabbe,1,False
17284,ABC11_WTVD,0,False
17285,business,0,False
17286,man_practical,1,False
17287,brinik420,1,False
17288,Gustavofinklsn,-1,False
17289,man_practical,1,False
17291,Pantagraph,1,False
17292,man_practical,1,False
17293,myfox8,-1,False
17294,KOAARobQuirk,1,False
17295,KAPPKVEW,0,False
17296,WTOV9,-1,False
17297,MyRiskAlerts,0,False
17298,man_practical,1,False
17300,KindeandTrue,1,False
17301,IntellaTurn,1,False
17302,man_practical,1,False
17303,man_practical,1,False
17304,FOX61News,0,False
17305,luisanabriat,1,False
17306,man_practical,1,False
17307,Knewz_Currently,0,False
17308,man_practical,1,False
17309,hjelle_brian,1,False
17310,WTKR3,0,False
17311,BudGothmog44,1,False
17312,man_practical,1,False
17313,man_practical,1,False
17314,JRWStormy,0,False
17316,man_practical,1,False
17317,man_practical,1,False
17318,man_practical,1,False
17319,man_practical,1,False
17320,NaphiSoc,1,False
17321,KSBY,0,False
17322,man_practical,1,False
17323,MyRiskAlerts,1,False
17324,TheRadioTFI,1,False
17325,savvy_coop,0,False
17326,man_practical,1,False
17327,EddieBrite1,-1,False
17328,man_practical,1,False
17329,jimmyvegas337,1,False
17330,vrideout205,1,False
17331,man_practical,1,False
17332,man_practical,1,False
17333,heatherwritesss,1,False
17334,IdahoNews6,1,False
17335,Pinkagogogirl,-1,False
17336,man_practical,1,False
17337,man_practical,1,False
17338,RavalliRepublic,1,False
17339,man_practical,1,False
17340,DawgMother,-1,False
17341,man_practical,1,False
17342,KTVB,-1,False
17343,man_practical,1,False
17344,sniffydogs,0,False
17345,ChefLilah,0,False
17346,coffeeownsme,1,False
17347,man_practical,1,False
17348,FOX17,0,False
17349,News12LI,1,False
17351,man_practical,1,False
17352,Desiree_Ahgudo,1,False
17353,man_practical,1,False
17354,wsfa12news,-1,False
17355,KAGSnews,-1,False
17356,IamAdrianMoss,1,False
17357,man_practical,1,False
17358,man_practical,1,False
17359,BreslowGroup,0,False
17360,man_practical,1,False
17361,WSAV,1,False
17362,man_practical,1,False
17363,LisaGralinski,1,False
17364,MorgantonNews,1,False
17366,man_practical,1,False
17367,noelTbrewer,0,False
17368,Larrykenn,1,False
17369,FalTennis,1,False
17370,man_practical,1,False
17371,ZakkOsborne,1,True
17372,man_practical,1,False
17373,man_practical,1,False
17374,man_practical,1,False
17375,MaxGardner,1,False
17376,aaronmaestri,1,False
17377,man_practical,1,False
17378,business,0,False
17379,noelTbrewer,0,False
17380,DrWaldoAyurveda,1,True
17381,man_practical,1,False
17382,man_practical,1,False
17383,Insureteck,1,False
17384,WBAY,1,False
17385,Ldonahuehjelle,1,False
17386,reaganroy,1,False
17387,gregory_chupa,0,False
17388,man_practical,1,False
17389,KeiserSara,0,False
17390,man_practical,1,False
17391,IdahoNews6,0,False
17392,lsaldanamd,1,True
17393,man_practical,1,False
17394,Knewz_Currently,1,False
17395,weldonmcgill,1,False
17396,NewsHour,1,False
17397,dnjuniorg,1,False
17398,winvesta,0,False
17399,9and10News,1,False
17400,mattbc,1,False
17401,JulEStan1,-1,True
17402,DhanekulaGandhi,1,False
17403,staffordmedfr,1,False
17405,man_practical,1,False
17406,man_practical,1,False
17407,man_practical,1,False
17408,entangledqubits,1,False
17409,vardmin,-1,False
17410,Borelmedwriter,1,False
17411,man_practical,1,False
17412,man_practical,1,False
17413,man_practical,1,False
17414,SlabbedNewMedia,1,False
17415,man_practical,1,False
17416,gregory_chupa,1,False
17417,NewsRn77,1,False
17418,man_practical,1,False
17419,Eden_Kenyon4,1,False
17420,TheRadioTFI,-1,False
17421,man_practical,1,False
17422,midmichigannow,1,False
17423,frobos,1,False
17424,WBAY,1,False
17425,Fox4Now,0,False
17426,johncraven1,1,False
17427,man_practical,1,False
17428,TBlackwe85,1,False
17429,man_practical,1,False
17430,bdollabills,1,False
17431,FeroldTorchenot,1,False
17432,SPECNews1CNY,1,False
17433,man_practical,1,False
17434,journalnews,1,True
17435,ChefLilah,0,False
17436,CNYCentral,1,False
17437,ABC6NEWS,1,True
17438,man_practical,1,False
17439,kytxcbs19,1,False
17440,MontanaStandard,1,False
17441,WBAY,0,False
17442,man_practical,1,False
17443,man_practical,1,False
17444,man_practical,1,False
17445,NBCLA,1,False
17446,davidaguilar92,1,False
17447,NPTelegraph,1,False
17448,davegilmartin,1,False
17449,FinancialTimes,1,False
17450,AmerChemSociety,1,False
17451,man_practical,1,False
17452,nbc6,0,False
17453,sacpaaz,1,True
17454,FOX16News,1,False
17455,man_practical,1,False
17456,mikekirbyone,1,False
17457,man_practical,1,False
17458,man_practical,1,False
17459,nascardad50,0,False
17460,BethCrowder81,1,False
17461,man_practical,1,False
17462,Catfishkingdom,0,False
17463,THESKY973DOTCOM,-1,False
17464,man_practical,1,False
17465,man_practical,1,False
17466,KSTP,1,False
17467,man_practical,1,False
17468,madlymad,1,False
17469,BrandAdalia,1,False
17470,man_practical,1,False
17471,man_practical,1,False
17472,LizHighleyman,-1,False
17473,LisaToddSutton,-1,False
17474,DianeSnavely,1,False
17475,man_practical,1,False
17476,ARTHURGCARTER1,0,False
17477,DrRichardSallie,1,True
17478,PKT_develop,1,False
17479,KNWAFOX24,1,False
17480,WTIC1080,1,False
17481,man_practical,1,False
17482,aaronmaestri,1,False
17483,kamzou08,1,False
17484,KSNBLocal4,0,False
17485,man_practical,1,False
17486,man_practical,1,False
17487,TVMCCA,1,False
17488,Knewz_Currently,1,False
17489,KWWL,1,False
17490,mcdowellnews,1,False
17491,SunSentinel,1,False
17492,TheRadioTFI,1,False
17493,man_practical,1,False
17494,man_practical,1,False
17495,man_practical,1,False
17496,man_practical,1,False
17497,man_practical,1,False
17498,Brian48846,1,False
17499,JPRnews,1,False
17500,NBCLA,0,False
17501,business,0,False
17502,man_practical,1,False
17503,gregory_chupa,-1,False
17504,WillMatter4,1,False
17505,tbtnewspaper,1,False
17506,man_practical,1,False
17507,Rom_TAlan,1,False
17508,KindeandTrue,-1,False
17509,man_practical,1,False
17510,man_practical,1,False
17511,PKT_develop,1,False
17512,SkepticallySean,-1,False
17513,JohnCendpts,0,False
17514,Xmagdalena,1,False
17515,wrblnews3,1,False
17516,BioNJ_Org,0,False
17517,FOX16News,1,False
17518,hjelle_brian,-1,False
17519,man_practical,1,False
17520,man_practical,1,False
17521,man_practical,1,False
17522,ChefLilah,0,False
17523,man_practical,1,False
17524,man_practical,1,False
17525,theeagle,1,False
17526,man_practical,1,False
17528,man_practical,1,False
17529,ABC,0,False
17530,WPSU,1,False
17531,man_practical,1,False
17532,man_practical,1,False
17533,man_practical,1,False
17534,WTOP,1,False
17535,drmatthewdc,1,False
17536,man_practical,1,False
17537,man_practical,1,False
17538,Benzinga,0,False
17540,man_practical,1,False
17541,PostPanhandle,-1,False
17542,man_practical,1,False
17544,tbtnewspaper,1,False
17545,man_practical,1,False
17546,WTKR3,1,False
17547,man_practical,1,False
17548,theflynews,1,False
17549,man_practical,1,False
17550,man_practical,1,False
17551,HartfordHealthC,1,False
17552,WCMUNews,1,False
17553,himmoderator,1,False
17554,man_practical,1,False
17555,man_practical,1,False
17556,man_practical,1,False
17557,WDRBNews,-1,False
17558,JanetTorello,0,False
17559,jacquesleger17,-1,False
17560,mostlyjonathan,1,False
17561,darigoni12,0,False
17562,melissabak3,0,False
17563,davegilmartin,-1,False
17564,BreakingNews,-1,False
17565,AdamPilger_1160,0,False
17566,favoritesch_tjp,-1,False
17567,TFT_develop,0,False
17568,sarita,0,False
17569,joe_norte,1,False
17570,microRNApro,1,False
17571,JeanJakz,1,False
17573,krys10iam,-1,False
17574,NotCantOrWont,-1,False
17575,RealtorStarShar,1,True
17576,sharonkgilbert,0,False
17577,BBuchman_CNS,0,False
17578,rose2art,1,False
17579,lynncomerford,-1,False
17580,ASCOA,0,False
17581,discangirl,1,False
17582,tragedyandhope,-1,False
17583,NYDailyNews,-1,False
17584,William95147321,-1,False
17585,Biotechnology19,0,False
17586,LIVE_IN_L0VE,-1,False
17587,karenellen45,0,False
17590,sweetdeesez,1,False
17593,kithercbaby,-1,False
17595,TheRadioTFI,0,False
17596,kevinpurcell,-1,False
17597,GRobLewis,0,False
17598,business,0,False
17599,MoCoRealEstate,-1,True
17600,curiousgawker,0,False
17601,nytpolitics,1,False
17602,finnygo,0,False
17603,PerryInDC,0,False
17604,WinstonWellsIC,1,False
17605,cbdstconference,1,False
17606,StemcellWatch,0,False
17607,DennisPartners,-1,False
17608,commonpatriot,-1,False
17610,delcotoday_,1,False
17611,business,0,False
17612,business,0,False
17613,business,0,False
17614,DrLCsquare,0,False
17615,Love_Kindness_2,-1,False
17616,Billion36860209,1,False
17619,theolympian,-1,False
17620,Davisota1,1,False
